radius latitude longitude sensitivity
5384478.0 -30.0 -79.0 -1.5186807956772978e-46
4985058.0 -21.0 -79.0 3.5973754520472456e-40
4729241.0 -11.0 -79.0 -1.524048073370516e-34
4640836.0 0.0 -79.0 1.8659312281645944e-31
4729241.0 11.0 -79.0 -1.8284126777564686e-34
4985058.0 21.0 -79.0 6.7242745697302025e-40
5384478.0 30.0 -79.0 -1.821252073662853e-46
5898400.0 38.0 -79.0 -1.684699917709265e-54
5898400.0 -50.0 -76.0 6.857745345367834e-54
5228373.0 -44.0 -76.0 1.9283708906171436e-45
4640836.0 -36.0 -76.0 -1.1914363672527842e-31
4170799.0 -26.0 -76.0 1.3245282838904457e-29
3861409.0 -14.0 -76.0 1.4126517635016326e-29
3752615.0 0.0 -76.0 4.3394901710138446e-30
3861409.0 14.0 -76.0 1.8060395640976174e-29
4170799.0 26.0 -76.0 5.066710537712263e-29
4640836.0 36.0 -76.0 -4.9568566556249425e-31
5228373.0 44.0 -76.0 -2.312682980307314e-44
5898400.0 50.0 -76.0 1.9192325548653127e-53
6172889.0 -62.0 -72.0 -3.2633594133299606e-58
5384478.0 -58.0 -72.0 1.009704311583447e-46
4640836.0 -52.0 -72.0 4.3220324063971656e-33
3967221.0 -43.0 -72.0 -1.0115037589097255e-30
3967221.0 43.0 -72.0 8.776092200161174e-30
4640836.0 52.0 -72.0 8.839786828096541e-32
5384478.0 58.0 -72.0 3.306878905598692e-46
6172889.0 62.0 -72.0 -1.3141271131869176e-57
5827758.0 -70.0 -63.0 -4.792723501970248e-53
4985058.0 -66.0 -63.0 3.0415191501555675e-39
4170799.0 -61.0 -63.0 -7.089317332413966e-29
4170799.0 61.0 -63.0 2.02476816057184e-29
4985058.0 66.0 -63.0 9.331562742904455e-39
5827758.0 70.0 -63.0 -1.8313441994189612e-52
5610497.0 -77.0 -45.0 1.3818838902858083e-48
4729241.0 -74.0 -45.0 -1.3713169698345829e-33
3861409.0 -71.0 -45.0 -6.994639859232575e-28
3861409.0 71.0 -45.0 1.757785929931473e-27
4729241.0 74.0 -45.0 -5.7093817262946616e-33
5610497.0 77.0 -45.0 1.2634582903788902e-48
5536183.0 -81.0 0.0 2.0562370743494678e-47
4640836.0 -79.0 0.0 9.557570960222075e-32
3752615.0 -76.0 0.0 3.362533049134075e-28
3752615.0 76.0 0.0 -5.830584064446058e-28
4640836.0 79.0 0.0 -1.0640087032379727e-31
5536183.0 81.0 0.0 4.61880788331729e-47
5610497.0 -77.0 45.0 -3.2313915283772304e-49
4729241.0 -74.0 45.0 -2.0762498514453444e-35
3861409.0 -71.0 45.0 -2.9758506824973623e-28
3861409.0 71.0 45.0 -1.2106661609903467e-27
4729241.0 74.0 45.0 -5.255520370829839e-33
5610497.0 77.0 45.0 -5.2854152289847086e-49
5827758.0 -70.0 63.0 -1.3905008361745987e-52
4985058.0 -66.0 63.0 2.9236841577353014e-39
4170799.0 -61.0 63.0 9.568913775106508e-28
4170799.0 61.0 63.0 -2.983144782754223e-27
4985058.0 66.0 63.0 -8.506296173504729e-39
5827758.0 70.0 63.0 -1.2488207608610932e-52
6172889.0 -62.0 72.0 5.530707496220817e-57
5384478.0 -58.0 72.0 -8.276385011879219e-46
4640836.0 -52.0 72.0 5.400752238886465e-30
3967221.0 -43.0 72.0 5.44515779304549e-28
3967221.0 43.0 72.0 2.7425305531593993e-27
4640836.0 52.0 72.0 1.378606659433751e-29
5384478.0 58.0 72.0 -2.7321281808676274e-45
6172889.0 62.0 72.0 1.3519977677090665e-57
5898400.0 -50.0 76.0 4.1399799822651437e-53
5228373.0 -44.0 76.0 -4.0242704645484106e-42
4640836.0 -36.0 76.0 2.9575663860315157e-30
4170799.0 -26.0 76.0 1.0729551284304723e-27
3861409.0 -14.0 76.0 1.4903492708305527e-27
3752615.0 0.0 76.0 -7.794995118306112e-28
3861409.0 14.0 76.0 1.7934648375276232e-27
4170799.0 26.0 76.0 2.315897891761277e-27
4640836.0 36.0 76.0 8.42323516254835e-30
5228373.0 44.0 76.0 -1.2735092887147303e-43
5898400.0 50.0 76.0 -1.2383909755217045e-53
5898400.0 -38.0 79.0 -5.424840542087131e-53
5384478.0 -30.0 79.0 1.2428389849138174e-44
4985058.0 -21.0 79.0 -3.2941726085904113e-38
4729241.0 -11.0 79.0 3.147934267052457e-33
4640836.0 0.0 79.0 -1.4811476507309247e-30
4729241.0 11.0 79.0 3.794589515281562e-33
4985058.0 21.0 79.0 1.6181602960283582e-38
5384478.0 30.0 79.0 2.3630405184722755e-44
5898400.0 38.0 79.0 -2.3135324091006793e-52
6172889.0 -26.0 81.0 3.780204900600142e-58
5827758.0 -18.0 81.0 1.3477074597278595e-52
5610497.0 -9.0 81.0 -9.537527545585183e-49
5536183.0 0.0 81.0 3.0968062754934904e-47
5610497.0 9.0 81.0 -7.68363017812686e-49
5827758.0 18.0 81.0 1.9943898229162178e-52
6172889.0 26.0 81.0 1.9644605856733745e-57
6037205.0 -18.0 -72.0 -2.188546005404703e-48
5827758.0 -9.0 -72.0 -1.6112871660757658e-44
5756249.0 0.0 -72.0 -6.683892282892052e-42
5827758.0 9.0 -72.0 -7.698323616169267e-44
6037205.0 18.0 -72.0 -1.778690047970417e-48
6371000.0 25.0 -72.0 8.820533174843213e-57
6105424.0 -37.0 -68.0 -5.182208885600563e-49
5610497.0 -29.0 -68.0 1.1079534997481198e-39
5228373.0 -20.0 -68.0 -4.007003899097212e-29
4985058.0 -11.0 -68.0 -1.4568943034673663e-28
4901269.0 0.0 -68.0 -9.146684231281045e-28
4985058.0 11.0 -68.0 -2.7462150934677423e-28
5228373.0 20.0 -68.0 -5.861128865988984e-29
5610497.0 29.0 -68.0 2.6821938103555266e-38
6105424.0 37.0 -68.0 -5.413466105426293e-49
6105424.0 -48.0 -63.0 -5.0507483669042095e-50
5460857.0 -42.0 -63.0 4.788419207245707e-35
4901269.0 -34.0 -63.0 3.517050448144932e-27
4458771.0 -24.0 -63.0 -3.1095119768446015e-29
4170799.0 -13.0 -63.0 5.088342299035116e-29
4070283.0 0.0 -63.0 -1.8246367217807582e-28
4170799.0 13.0 -63.0 7.153167439782501e-29
4458771.0 24.0 -63.0 -1.6410110510939925e-29
4901269.0 34.0 -63.0 4.3697573801831765e-27
5460857.0 42.0 -63.0 -8.74387611741341e-34
6105424.0 48.0 -63.0 1.897829241770649e-48
5610497.0 -54.0 -56.0 -4.935619266236072e-39
4901269.0 -48.0 -56.0 -3.973505673349038e-27
4268948.0 -40.0 -56.0 -2.968251817407027e-28
3752615.0 -29.0 -56.0 7.095252442372558e-29
3752615.0 29.0 -56.0 1.065068859721149e-28
4268948.0 40.0 -56.0 2.9229966801728304e-28
4901269.0 48.0 -56.0 1.344180071386599e-27
5610497.0 54.0 -56.0 1.4014599465093416e-38
6037205.0 -65.0 -45.0 -2.500094859714849e-49
5228373.0 -61.0 -45.0 1.801017792169835e-28
4458771.0 -55.0 -45.0 1.1511678346617945e-27
3752615.0 -47.0 -45.0 -2.0589928184158463e-28
3752615.0 47.0 -45.0 1.0015713637201306e-28
4458771.0 55.0 -45.0 5.475278895239963e-28
5228373.0 61.0 -45.0 1.3364611784827243e-27
6037205.0 65.0 -45.0 -1.2202637489683559e-48
5827758.0 -70.0 -27.0 -1.2538944492482125e-43
4985058.0 -66.0 -27.0 -3.3231684665217473e-28
4170799.0 -61.0 -27.0 -1.0381403552505926e-27
4170799.0 61.0 -27.0 9.117187486440248e-28
4985058.0 66.0 -27.0 -5.485655959685148e-28
5827758.0 70.0 -27.0 -9.717603223396688e-43
5756249.0 -72.0 0.0 -2.0503621354751946e-41
4901269.0 -68.0 0.0 6.92350558129816e-27
4070283.0 -63.0 0.0 5.453555996642514e-28
4070283.0 63.0 0.0 -9.036197227239677e-28
4901269.0 68.0 0.0 -1.4775704030998608e-26
5756249.0 72.0 0.0 2.740365708368372e-41
5827758.0 -70.0 27.0 -2.466507073482833e-44
4985058.0 -66.0 27.0 1.1685976828143804e-26
4170799.0 -61.0 27.0 -6.404138270378348e-28
4170799.0 61.0 27.0 -5.533354525451829e-28
4985058.0 66.0 27.0 -2.5549422369626266e-26
5827758.0 70.0 27.0 -2.0890473765707905e-42
6037205.0 -65.0 45.0 4.3524296645872846e-49
5228373.0 -61.0 45.0 8.4926896493573e-28
4458771.0 -55.0 45.0 2.7999776702383903e-27
3752615.0 -47.0 45.0 -6.779863888934525e-29
3752615.0 47.0 45.0 3.080591984961815e-28
4458771.0 55.0 45.0 -2.0221013157911812e-27
5228373.0 61.0 45.0 -2.0972908127913773e-27
6037205.0 65.0 45.0 4.112522898542702e-48
5610497.0 -54.0 56.0 -1.9824022190789544e-37
4901269.0 -48.0 56.0 1.233925585715664e-27
4268948.0 -40.0 56.0 1.0126275154913037e-28
3752615.0 -29.0 56.0 1.6333185364836544e-28
3752615.0 29.0 56.0 7.770754767231127e-29
4268948.0 40.0 56.0 -1.0576079751449194e-27
4901269.0 48.0 56.0 1.1267690278193915e-26
5610497.0 54.0 56.0 -3.915985963264404e-38
6105424.0 -48.0 63.0 -1.5734600378581556e-48
5460857.0 -42.0 63.0 -1.3177318816916557e-32
4901269.0 -34.0 63.0 3.6815341112665574e-27
4458771.0 -24.0 63.0 -4.1452644922161155e-28
4170799.0 -13.0 63.0 8.226666193923555e-28
4070283.0 0.0 63.0 4.446136646755569e-28
4170799.0 13.0 63.0 3.865251183575963e-27
4458771.0 24.0 63.0 3.535731262365115e-28
4901269.0 34.0 63.0 1.7892667683847615e-26
5460857.0 42.0 63.0 -6.782037560659185e-33
6105424.0 48.0 63.0 -9.057026142856138e-49
6105424.0 -37.0 68.0 1.11508106107623e-48
5610497.0 -29.0 68.0 -6.832990384215006e-38
5228373.0 -20.0 68.0 -9.248477668159216e-28
4985058.0 -11.0 68.0 1.9462148577035108e-27
4901269.0 0.0 68.0 -1.365177530312606e-26
4985058.0 11.0 68.0 7.872467983437227e-27
5228373.0 20.0 68.0 -1.3641684930452671e-27
5610497.0 29.0 68.0 -1.3873809588234448e-37
6105424.0 37.0 68.0 2.3542697733468135e-48
6037205.0 -18.0 72.0 -2.249223175409013e-47
5827758.0 -9.0 72.0 1.1113405823772485e-42
5756249.0 0.0 72.0 1.0101517409590584e-41
5827758.0 9.0 72.0 1.579494619203595e-42
6037205.0 18.0 72.0 -2.0003862600344581e-47
6172889.0 -8.0 -63.0 2.324375834471267e-38
6105424.0 0.0 -63.0 -7.584265624348874e-36
6172889.0 8.0 -63.0 3.088532538795614e-38
5968206.0 -27.0 -59.0 -4.0687745656066434e-30
5610497.0 -19.0 -59.0 -3.272976737689331e-27
5384478.0 -10.0 -59.0 -5.376890189930684e-28
5306999.0 0.0 -59.0 5.4363516104605755e-28
5384478.0 10.0 -59.0 -2.611105554559756e-29
5610497.0 19.0 -59.0 -3.284782518034984e-27
5968206.0 27.0 -59.0 -1.1966673056578919e-29
5827758.0 -39.0 -53.0 4.119423198316754e-28
5306999.0 -31.0 -53.0 -1.6238670574599544e-28
4901269.0 -22.0 -53.0 6.150111869064682e-28
4640836.0 -11.0 -53.0 -5.794550574610079e-29
4550714.0 0.0 -53.0 4.12593125577028e-28
4640836.0 11.0 -53.0 3.757138421456713e-28
4901269.0 22.0 -53.0 -4.9330308413512744e-29
5306999.0 31.0 -53.0 4.20234619969747e-28
5827758.0 39.0 -53.0 -1.7992755451588173e-27
5968206.0 -50.0 -45.0 2.641097083695355e-30
5306999.0 -43.0 -45.0 6.678176522693236e-28
4729241.0 -35.0 -45.0 1.0098689549778825e-27
4268948.0 -25.0 -45.0 -1.310417120352817e-28
3967221.0 -13.0 -45.0 4.9787234650440603e-29
3861409.0 0.0 -45.0 8.187899109338485e-29
3967221.0 13.0 -45.0 3.2481692590201504e-28
4268948.0 25.0 -45.0 1.643718477578167e-28
4729241.0 35.0 -45.0 3.884693351641046e-28
5306999.0 43.0 -45.0 3.7194315854694594e-28
5968206.0 50.0 -45.0 4.157403886373854e-30
5610497.0 -54.0 -34.0 -1.4513305013287563e-27
4901269.0 -48.0 -34.0 -3.214735391828353e-27
4268948.0 -40.0 -34.0 1.3439201210948277e-27
3752615.0 -29.0 -34.0 8.167393562816193e-29
3752615.0 29.0 -34.0 -1.7651243851867886e-28
4268948.0 40.0 -34.0 -4.451657528007697e-28
4901269.0 48.0 -34.0 6.699980157395886e-29
5610497.0 54.0 -34.0 2.5258182388547423e-28
6172889.0 -62.0 -18.0 5.619577027675996e-39
5384478.0 -58.0 -18.0 -5.9840475840453664e-27
4640836.0 -52.0 -18.0 -1.090908958930398e-27
3967221.0 -43.0 -18.0 4.502739439239552e-28
3967221.0 43.0 -18.0 -1.768280257550379e-28
4640836.0 52.0 -18.0 2.475586491740425e-28
5384478.0 58.0 -18.0 1.0948703030968292e-26
6172889.0 62.0 -18.0 2.609039518558201e-37
6105424.0 -63.0 0.0 4.030254568705775e-36
5306999.0 -59.0 0.0 3.699130932881073e-27
4550714.0 -53.0 0.0 1.0637377350909994e-27
3861409.0 -45.0 0.0 8.95832517052022e-28
3861409.0 45.0 0.0 -8.917674890207665e-28
4550714.0 53.0 0.0 3.3262728594490224e-27
5306999.0 59.0 0.0 -4.4856775405997586e-27
6105424.0 63.0 0.0 -3.734994004546173e-35
6172889.0 -62.0 18.0 2.534091455791666e-38
5384478.0 -58.0 18.0 -1.991063979437245e-27
4640836.0 -52.0 18.0 1.1262075374308939e-27
3967221.0 -43.0 18.0 -6.870506335642294e-28
3967221.0 43.0 18.0 -9.791607484774536e-28
4640836.0 52.0 18.0 -3.2613543382637675e-28
5384478.0 58.0 18.0 1.995066789197504e-27
6172889.0 62.0 18.0 -6.876883425074842e-38
5610497.0 -54.0 34.0 -9.077116446995042e-27
4901269.0 -48.0 34.0 -8.786427839200888e-28
4268948.0 -40.0 34.0 7.701767016614445e-28
3752615.0 -29.0 34.0 2.052170911516741e-27
3752615.0 29.0 34.0 -6.134776897368185e-28
4268948.0 40.0 34.0 1.401963227037793e-29
4901269.0 48.0 34.0 -3.524106920032042e-28
5610497.0 54.0 34.0 1.8633824944641185e-26
5968206.0 -50.0 45.0 -4.863078857327288e-30
5306999.0 -43.0 45.0 -8.439197523788355e-28
4729241.0 -35.0 45.0 -2.582338419264769e-27
4268948.0 -25.0 45.0 -1.639565065627952e-27
3967221.0 -13.0 45.0 -1.0873808016903244e-26
3861409.0 0.0 45.0 7.487450386020115e-27
3967221.0 13.0 45.0 -6.028756920966488e-28
4268948.0 25.0 45.0 1.3277562265752805e-27
4729241.0 35.0 45.0 3.570839837008627e-27
5306999.0 43.0 45.0 2.213482733786811e-27
5968206.0 50.0 45.0 1.5844153730771413e-28
5827758.0 -39.0 53.0 -1.252490310092871e-27
5306999.0 -31.0 53.0 -4.629310560158175e-28
4901269.0 -22.0 53.0 -6.030989991413898e-27
4640836.0 -11.0 53.0 1.3679454007514003e-27
4550714.0 0.0 53.0 2.5233436149409427e-26
4640836.0 11.0 53.0 1.019058261064514e-26
4901269.0 22.0 53.0 3.5382099907911786e-27
5306999.0 31.0 53.0 3.177739607226667e-27
5827758.0 39.0 53.0 -8.410728839186376e-27
5968206.0 -27.0 59.0 -5.301468676266317e-29
5610497.0 -19.0 59.0 -3.0680612678825722e-27
5384478.0 -10.0 59.0 -2.076287653474521e-26
5306999.0 0.0 59.0 5.6455601868493585e-27
5384478.0 10.0 59.0 -3.1830485800693544e-26
5610497.0 19.0 59.0 2.3268334454809846e-26
5968206.0 27.0 59.0 -4.759215881770208e-28
6172889.0 -8.0 63.0 -2.6154728130182215e-37
6105424.0 0.0 63.0 -1.8248329127360265e-34
6172889.0 8.0 63.0 -1.9271678784460598e-37
6105424.0 -17.0 -51.0 -4.7256496012214785e-28
5898400.0 -9.0 -51.0 -7.514335480506586e-29
5827758.0 0.0 -51.0 -4.411603381221609e-29
5898400.0 9.0 -51.0 -3.9935480761323825e-29
6105424.0 17.0 -51.0 1.0761373273019816e-27
6305655.0 -35.0 -45.0 -8.251362125794404e-28
5827758.0 -28.0 -45.0 -2.904506701274678e-28
5460857.0 -19.0 -45.0 -4.680060994138568e-28
5228373.0 -10.0 -45.0 3.1340899424659127e-28
5148545.0 0.0 -45.0 3.3179945757983583e-28
5228373.0 10.0 -45.0 9.202113273532975e-29
5460857.0 19.0 -45.0 1.105625438632229e-27
5827758.0 28.0 -45.0 8.557316347280492e-29
6305655.0 35.0 -45.0 5.7589893689151215e-27
5827758.0 -39.0 -37.0 1.3468876595396815e-27
5306999.0 -31.0 -37.0 -5.288581601069901e-28
4901269.0 -22.0 -37.0 1.528052622817205e-27
4640836.0 -11.0 -37.0 1.150174749985238e-27
4550714.0 0.0 -37.0 -2.9395820363177395e-29
4640836.0 11.0 -37.0 3.888034190537232e-28
4901269.0 22.0 -37.0 1.5355612240711962e-27
5306999.0 31.0 -37.0 5.599439721633462e-28
5827758.0 39.0 -37.0 3.04365565261446e-28
6105424.0 -48.0 -27.0 2.578275836612521e-27
5460857.0 -42.0 -27.0 1.0530664659017846e-27
4901269.0 -34.0 -27.0 -2.8495129794989133e-27
4458771.0 -24.0 -27.0 -1.772830314203296e-27
4170799.0 -13.0 -27.0 -6.550272404444964e-26
4070283.0 0.0 -27.0 -5.100621294263242e-26
4170799.0 13.0 -27.0 -2.5436534324783465e-26
4458771.0 24.0 -27.0 1.17030436813938e-27
4901269.0 34.0 -27.0 -1.704820358752893e-27
5460857.0 42.0 -27.0 -2.2712126506633604e-27
6105424.0 48.0 -27.0 -3.910346017613713e-27
5898400.0 -50.0 -14.0 -2.587763431811929e-27
5228373.0 -44.0 -14.0 -1.2003147880507069e-27
4640836.0 -36.0 -14.0 -7.268662116442628e-28
4170799.0 -26.0 -14.0 -1.1368430905988222e-25
3861409.0 -14.0 -14.0 7.011173247395121e-26
3752615.0 0.0 -14.0 2.5341555839047388e-26
3861409.0 14.0 -14.0 -3.7340713366140536e-26
4170799.0 26.0 -14.0 7.820264715689283e-26
4640836.0 36.0 -14.0 2.7300322524435608e-28
5228373.0 44.0 -14.0 1.1987957741611924e-27
5898400.0 50.0 -14.0 2.7707338789959132e-27
5827758.0 -51.0 0.0 2.0948337210540955e-27
5148545.0 -45.0 0.0 1.8630770688348104e-28
4550714.0 -37.0 0.0 7.000360405609092e-27
4070283.0 -27.0 0.0 -2.136960275087718e-26
3752615.0 -14.0 0.0 3.123906993713351e-25
3640571.0 0.0 0.0 2.5839239297021445e-26
3752615.0 14.0 0.0 -5.435286585262977e-25
4070283.0 27.0 0.0 -1.3391617007715654e-25
4550714.0 37.0 0.0 -2.16138896342035e-27
5148545.0 45.0 0.0 9.054998162142413e-28
5827758.0 51.0 0.0 -4.3107192543932336e-29
5898400.0 -50.0 14.0 -5.941460228967754e-29
5228373.0 -44.0 14.0 6.564740887444083e-29
4640836.0 -36.0 14.0 1.0059662555782855e-27
4170799.0 -26.0 14.0 -9.85905584091981e-25
3861409.0 -14.0 14.0 -1.3929008109391053e-25
3752615.0 0.0 14.0 -2.455157670856933e-25
3861409.0 14.0 14.0 1.915836094300407e-25
4170799.0 26.0 14.0 2.9829718438128613e-25
4640836.0 36.0 14.0 -2.5963270282460003e-27
5228373.0 44.0 14.0 -2.8315918356703665e-28
5898400.0 50.0 14.0 1.3920976844626032e-27
6105424.0 -48.0 27.0 8.395020677686967e-27
5460857.0 -42.0 27.0 6.478433305092305e-28
4901269.0 -34.0 27.0 -6.73520980901508e-27
4458771.0 -24.0 27.0 -7.414600395485608e-27
4170799.0 -13.0 27.0 7.3807185646236795e-25
4070283.0 0.0 27.0 5.984518399974632e-25
4170799.0 13.0 27.0 -7.6273077057116e-25
4458771.0 24.0 27.0 9.149072189077924e-27
4901269.0 34.0 27.0 -1.9757958799005613e-26
5460857.0 42.0 27.0 -1.2808010949007126e-27
6105424.0 48.0 27.0 5.600205321390577e-26
5827758.0 -39.0 37.0 5.03343766793685e-27
5306999.0 -31.0 37.0 1.932781546539559e-27
4901269.0 -22.0 37.0 -2.5813986516535674e-26
4640836.0 -11.0 37.0 2.1607678289682053e-26
4550714.0 0.0 37.0 5.286164587730508e-27
4640836.0 11.0 37.0 3.24838056964688e-27
4901269.0 22.0 37.0 -2.663043913151536e-26
5306999.0 31.0 37.0 -9.725807870768118e-28
5827758.0 39.0 37.0 -5.224052800111381e-27
6305655.0 -35.0 45.0 1.965651083355576e-26
5827758.0 -28.0 45.0 -3.4850994886246516e-28
5460857.0 -19.0 45.0 -9.49775915450547e-27
5228373.0 -10.0 45.0 -4.7527322588616514e-27
5148545.0 0.0 45.0 -2.4978970060968904e-27
5228373.0 10.0 45.0 1.3231037291051198e-26
5460857.0 19.0 45.0 9.002666589993856e-27
5827758.0 28.0 45.0 -1.2754179295866149e-26
6305655.0 35.0 45.0 3.0998817930749313e-27
6105424.0 -17.0 51.0 8.69885995389814e-27
5898400.0 -9.0 51.0 4.319019413587569e-27
5827758.0 0.0 51.0 3.109218648596647e-26
5898400.0 9.0 51.0 4.764913655681248e-27
6105424.0 17.0 51.0 1.8614229010770067e-25
6105424.0 -17.0 -39.0 -2.8868477079694235e-27
5898400.0 -9.0 -39.0 -9.389703663482652e-28
5827758.0 0.0 -39.0 -4.078665392532995e-27
5898400.0 9.0 -39.0 -1.737160336157733e-27
6105424.0 17.0 -39.0 2.3738535635204534e-26
5968206.0 -27.0 -31.0 -1.3699786117315674e-26
5610497.0 -19.0 -31.0 -1.4443602874317643e-27
5384478.0 -10.0 -31.0 -1.0307818647495102e-26
5306999.0 0.0 -31.0 -6.684447450532095e-27
5384478.0 10.0 -31.0 -2.3370144051163005e-26
5610497.0 19.0 -31.0 1.544477836804094e-26
5968206.0 27.0 -31.0 2.772808380126822e-26
6105424.0 -37.0 -22.0 -4.761174710375679e-26
5610497.0 -29.0 -22.0 5.999050906602832e-27
5228373.0 -20.0 -22.0 -1.2149597355271734e-25
4985058.0 -11.0 -22.0 -4.7176540597491465e-27
4901269.0 0.0 -22.0 6.3407408097732724e-27
4985058.0 11.0 -22.0 -3.671063040404102e-27
5228373.0 20.0 -22.0 1.3704432254658231e-25
5610497.0 29.0 -22.0 -1.8564835578020468e-26
6105424.0 37.0 -22.0 5.069142126666715e-26
5898400.0 -38.0 -11.0 -1.3436796678097194e-26
5384478.0 -30.0 -11.0 2.224525573522692e-26
4985058.0 -21.0 -11.0 5.317720690760494e-27
4729241.0 -11.0 -11.0 -3.981441037888435e-26
4640836.0 0.0 -11.0 4.510753291337804e-26
4729241.0 11.0 -11.0 1.2883911045168471e-26
4985058.0 21.0 -11.0 4.662723739290997e-27
5384478.0 30.0 -11.0 -3.8587977473451174e-26
5898400.0 38.0 -11.0 1.429814717256602e-27
5827758.0 -39.0 0.0 3.2205189952164844e-26
5306999.0 -31.0 0.0 1.2192075334133121e-25
4901269.0 -22.0 0.0 1.4370803211759738e-26
4640836.0 -11.0 0.0 -2.5361373965619673e-26
4550714.0 0.0 0.0 -2.617137019270291e-26
4640836.0 11.0 0.0 4.841395220929113e-26
4901269.0 22.0 0.0 -3.108177312220817e-26
5306999.0 31.0 0.0 -1.1615956790187738e-25
5827758.0 39.0 0.0 6.56030975020027e-27
5898400.0 -38.0 11.0 -4.3405155856401425e-27
5384478.0 -30.0 11.0 -1.090502083517542e-25
4985058.0 -21.0 11.0 1.0146319866712967e-26
4729241.0 -11.0 11.0 -2.0641125291049188e-25
4640836.0 0.0 11.0 3.668057488396658e-25
4729241.0 11.0 11.0 2.869463692722382e-25
4985058.0 21.0 11.0 -6.168257540874044e-26
5384478.0 30.0 11.0 2.9008487162860747e-25
5898400.0 38.0 11.0 -1.0775352222911143e-26
6105424.0 -37.0 22.0 5.843620628810362e-26
5610497.0 -29.0 22.0 1.5760279462841775e-26
5228373.0 -20.0 22.0 6.939222814852562e-25
4985058.0 -11.0 22.0 -1.7557912186977678e-25
4901269.0 0.0 22.0 1.343470799224684e-26
4985058.0 11.0 22.0 2.209468818758761e-25
5228373.0 20.0 22.0 1.0566202047176989e-24
5610497.0 29.0 22.0 -1.8794681986071981e-25
6105424.0 37.0 22.0 -5.588006513433398e-26
5968206.0 -27.0 31.0 5.738109443300628e-26
5610497.0 -19.0 31.0 -1.0018581690169189e-26
5384478.0 -10.0 31.0 -3.9871424852475595e-25
5306999.0 0.0 31.0 -1.6665657698261467e-24
5384478.0 10.0 31.0 -2.5607179146176895e-24
5610497.0 19.0 31.0 3.440161683586317e-25
5968206.0 27.0 31.0 -3.712389083694235e-25
6105424.0 -17.0 39.0 -1.5556422799949402e-25
5898400.0 -9.0 39.0 -2.3004165228687786e-26
5827758.0 0.0 39.0 7.6477363034092045e-25
5898400.0 9.0 39.0 8.594873714186752e-26
6105424.0 17.0 39.0 1.379100059621055e-24
6172889.0 -8.0 -27.0 -5.749783125567704e-28
6105424.0 0.0 -27.0 -7.414560406083476e-27
6172889.0 8.0 -27.0 -1.0356313269389906e-27
6037205.0 -18.0 -18.0 -1.925718263402244e-25
5827758.0 -9.0 -18.0 -3.8764720781738164e-26
5756249.0 0.0 -18.0 -4.079131472635267e-27
5827758.0 9.0 -18.0 -2.5724164458774097e-26
6037205.0 18.0 -18.0 5.460275425247531e-26
6172889.0 -26.0 -9.0 -2.1110467521362192e-26
5827758.0 -18.0 -9.0 1.7932476374758244e-25
5610497.0 -9.0 -9.0 4.26421205135722e-26
5536183.0 0.0 -9.0 2.1567914325776417e-26
5610497.0 9.0 -9.0 -1.4420808394723348e-27
5827758.0 18.0 -9.0 -1.3244855336644967e-25
6172889.0 26.0 -9.0 -3.676749857870733e-26
6105424.0 -27.0 0.0 -4.884289703645007e-26
5756249.0 -18.0 0.0 7.039954337874192e-26
5536183.0 -9.0 0.0 -8.885372664278155e-26
5460857.0 0.0 0.0 -1.0133680588791586e-25
5536183.0 9.0 0.0 -1.435418320464646e-25
5756249.0 18.0 0.0 1.3721524743401143e-26
6105424.0 27.0 0.0 3.5883012177283723e-26
6172889.0 -26.0 9.0 9.96729320859038e-26
5827758.0 -18.0 9.0 5.223198150649225e-25
5610497.0 -9.0 9.0 3.2718982783796083e-25
5536183.0 0.0 9.0 2.152762062270427e-25
5610497.0 9.0 9.0 2.0635133585458506e-25
5827758.0 18.0 9.0 -4.55957802058545e-25
6172889.0 26.0 9.0 -5.249312714578596e-26
6037205.0 -18.0 18.0 -8.230073861959071e-25
5827758.0 -9.0 18.0 -6.3993171790534884e-24
5756249.0 0.0 18.0 -6.367914264359577e-25
5827758.0 9.0 18.0 -9.47402479799032e-24
6037205.0 18.0 18.0 2.515743692591351e-24
6172889.0 -8.0 27.0 -9.44864220310834e-26
6105424.0 0.0 27.0 1.891575143385303e-24
6172889.0 8.0 27.0 -2.755666355252654e-25
